gene_symbol,chronos_score,category,phylostrata,network_degree,median_tpm,n_go_terms
AGL,-0.0653453304524652,Other,3,43,27.992958206321305,25
AGMAT,-0.0804646128438768,Other,3,51,6.13951649825397,29
AGMO,0.0330738359559857,Other,3,44,1.3540733533736549,43
AGO1,-0.1748888472385706,Other,3,73,41.1130025350317,23
AGO2,-0.0958952224718802,Other,3,51,4.752965184487188,41
AGO3,-0.1003812975570034,Other,3,94,26.81569239095777,30
AGO4,-0.0131612573069534,Other,3,64,26.80909592404536,31
AGPAT1,-0.0837824682789118,Other,3,28,12.01515409344472,29
AGPAT2,-0.0625288120004067,Other,3,70,10.261869404151993,27
AGPAT3,-0.0029984182875079,Other,3,71,0.2143349037484646,34
AGPAT4,0.0421440354501617,Other,3,50,46.81413862020731,30
AGPAT5,0.074559761813662,Other,3,61,18.081386630631496,30
AGPS,0.0114737905177278,Other,3,25,5.120416221040776,31
AGR2,0.0214670465376372,Other,3,59,2.9842739772429283,36
AGR3,0.0447621091433058,Other,3,33,5.086084872373756,40
AGRN,-0.1470323760208072,Other,3,77,4.9495726473726585,33
AGRP,-0.0402315572237736,Other,3,98,44.0904464235875,32
AGT,0.0100506888155317,Other,3,36,10.399142887745285,36
AGTPBP1,0.1190267062494589,Other,3,97,4.54723620644039,24
AGTR1,-0.1168215806927365,Other,3,58,12.632543800621203,22
AGTR2,0.0499838522405421,Other,3,10,18.37236547888785,36
AGTRAP,0.041912947331438,Other,3,22,6.395853792073904,38
AGXT,0.0259591493459631,Other,3,49,7.801838822646693,34
AGXT2,0.0823880697630852,Other,3,75,2.6155959868850083,30
AHCTF1,-1.136819185136112,Other,3,46,2.7864369526633244,22
AHCY,-0.8840117732142745,Other,3,27,113.36538227618732,23
AHCYL1,-0.437631628528277,Other,3,27,94.62673018217572,25
AHCYL2,-0.0657878200869747,Other,3,94,60.61705752072704,27
AHDC1,-0.099954761621427,Other,3,26,2.554514100524049,25
AHI1,-0.040576521743019,Other,3,98,39.53474679453311,33
AHNAK,-0.2122888795684801,Other,3,12,14.921694911152956,34
AHNAK2,0.1163150824157006,Other,3,51,11.512094710661517,26
AHR,0.019124236118475,Other,3,42,3.892055800079433,30
AHRR,-0.0748868527098879,Other,3,36,15.237908692284678,32
AHSA1,-0.0863431229457769,Other,3,28,26.560763310830865,34
AHSG,0.054812167419267,Other,3,45,11.977711456585736,25
AHSP,0.0722790514828146,Other,3,91,22.38932188166272,19
AICDA,0.0382825455975312,Other,3,97,15.203421465689926,27
AIDA,0.0917905393039417,Other,3,84,5.165026554326812,24
AIF1,-0.1393602967412666,Other,3,35,36.55356394577897,39
AIF1L,-0.1112598682505292,Other,3,82,13.32299084010924,31
AIFM1,-0.5275335672693632,Other,3,89,6.768932149506162,30
AIFM2,-0.0624160997197456,Other,3,17,27.341284571502985,31
AIFM3,-0.1237772931535675,Other,3,84,0.4594106782055342,41
AIG1,-0.0100738962522829,Other,3,65,0.4781586018847504,31
AIM2,0.0840379220289367,Other,3,34,3.149544993153217,33
AIMP1,-0.0304345841320556,Other,3,10,5.090369133398158,28
AIMP2,-0.1813661270648313,Other,3,40,7.5435548451537136,27
AIP,-0.1866668177460654,Other,3,42,1.6740292290646912,18
AIPL1,-0.0752638189572973,Other,3,90,29.841775834499348,28
AIRE,0.1171194960672152,Other,3,30,19.65401167214252,19
AIRIM,-1.8425143554838948,Other,3,33,780.6137752782262,28
AJAP1,0.0546656191302968,Other,3,17,2.371641271260834,33
AJM1,-0.2093454488702491,Other,3,69,43.614962779146985,30
AJUBA,-0.0176859631688692,Other,3,45,12.116422611369298,28
AK1,-0.2006886131382897,Other,3,53,40.26600402320282,32
AK2,-0.2711230753288874,Other,3,96,11.231191758917973,20
AK3,-0.0772127569032493,Other,3,12,10.15227042311258,34
AK4,-0.4585051531604462,Other,3,10,6.85670900642008,37
AK5,0.114384814733162,Other,3,55,4.934361833524375,39
AK6,-1.3068308773312656,Other,3,61,20.87351121047182,26
AK7,-0.0171103119257711,Other,3,42,13.773483656922515,32
AK8,-0.1127000280851975,Other,3,10,21.86372902981088,29
AK9,0.0882716600047218,Other,3,68,9.985483655881051,26
AKAIN1,0.1746369572427621,Other,3,88,7.503573746368848,28
AKAP1,-0.0484050836955806,Other,3,98,5.043268966325087,24
AKAP10,-0.0245914680367514,Other,3,61,38.1795443358884,31
AKAP11,0.0160679652647838,Other,3,46,13.77196316152475,29
AKAP12,-0.0335845214226752,Other,3,97,2.609119784351603,30
AKAP13,0.0106250636222135,Other,3,98,90.45013153833352,31
AKAP14,0.0673533295787049,Other,3,74,0.8273106821337305,20
AKAP17A,0.1932077175655648,Other,3,79,3.202997797954963,20
AKAP3,-0.0626068611954677,Other,3,19,9.058826857070546,31
AKAP4,0.0600816427636348,Other,3,32,39.05774002374243,27
AKAP5,0.055439408861439,Other,3,66,130.54688234446448,23
AKAP6,-0.0235154757274776,Other,3,13,36.48770491620349,34
AKAP7,0.0166452945108309,Other,3,17,16.9716062234974,25
AKAP8,-0.0519301847289295,Other,3,62,2.77377461223072,37
AKAP8L,-0.1416929058913325,Other,3,47,5.868089133355912,29
AKAP9,-0.021948051216913,Other,3,82,6.94199040624401,32
AKIP1,-0.1286077569679136,Other,3,40,7.292189804238686,37
AKIRIN1,-0.3802535321164479,Other,3,93,19.5406713758607,36
AKIRIN2,-0.9987457178251268,Other,3,48,6.440547495521049,35
AKNA,-0.0124947105377094,Other,3,22,10.416998645139111,27
AKNAD1,-0.044510822025534,Other,3,19,1.9458514019820652,38
AKR1A1,-0.0038454764413336,Other,3,66,28.567505677768608,24
AKR1B1,0.0826399451236086,Other,3,16,50.00005528742052,31
AKR1B10,0.063991442956353,Other,3,69,7.029001408966637,32
AKR1B15,-0.1548090716060736,Other,3,23,4.036432930906268,34
AKR1C2,0.0705805895096771,Other,3,64,24.473227419435958,39
AKR1C3,0.0331597060958429,Other,3,53,3.200079883461035,37
AKR1C4,0.1123230469537524,Other,3,98,4.173145883716061,23
AKR1D1,-0.0918775041974655,Other,3,81,5.692793209580402,26
AKR1E2,0.1401054978805255,Other,3,88,16.7708380342934,38
AKR7A2,0.014383043406007,Other,3,77,12.603868678236472,40
AKR7A3,-0.2602836756581634,Other,3,52,234.79620890516856,25
AKT1,-0.0852440450176446,Other,3,66,15.001099684636696,29
AKT1S1,0.0323827005619362,Other,3,64,7.330783536681682,15
AKT2,-0.0646175654408299,Other,3,12,25.27494566022085,27
AKT3,0.1442740407212397,Other,3,38,57.05845649675417,32
AKTIP,-0.246844804934857,Other,3,68,8.705734577291144,30
ALAD,-0.0951520348834622,Other,3,99,1.3737905391203449,30
ALAS1,-0.145951229945852,Other,3,82,14.141941552903743,26
ALAS2,0.1001257102174297,Other,3,62,14.495514577128016,24
ALB,0.091901966132153,Other,3,76,27.60803417227717,26
ALCAM,-0.0363427506953855,Other,3,17,27.39697542202832,20
ALDH16A1,-0.0025386765824262,Other,3,11,2.7797636871143108,28
ALDH18A1,-0.1322048606995226,Other,3,48,12.185201989639706,20
ALDH1A1,0.0373237553389701,Other,3,67,19.479085384677056,35
ALDH1A2,0.0022564073240047,Other,3,26,6.2193602556335845,33
ALDH1A3,0.1730783839655899,Other,3,81,4.758280104550694,37
ALDH1B1,-0.0176483416271431,Other,3,21,9.042631523249703,27
ALDH1L1,0.0083352507459778,Other,3,86,43.867032351180846,22
ALDH1L2,-0.018339219818719,Other,3,65,45.5796779357816,45
ALDH2,-0.0380841759196089,Other,3,65,16.727621997423935,32
ALDH3A1,-0.0051344236900621,Other,3,51,4.211598824504756,32
ALDH3A2,0.0293650839553581,Other,3,24,2.7569302484393914,30
ALDH3B1,-0.0980364408042712,Other,3,22,9.224491422546668,27
ALDH3B2,-0.0416463689691269,Other,3,55,16.5862155655305,36
ALDH4A1,-0.0289260368512656,Other,3,90,11.227068523872706,31
ALDH5A1,-0.0553802744032851,Other,3,50,2.7581533182248217,30
ALDH6A1,-0.0683961881484941,Other,3,95,3.9211245504725314,28
ALDH7A1,-0.0703658860308944,Other,3,32,15.889293271588324,32
ALDH8A1,-0.0607705616294134,Other,3,14,12.660518369654794,31
ALDH9A1,-0.0060344678116273,Other,3,16,4.731152813356905,30
ALDOA,-1.4524585484349386,Other,3,62,5.241971717757218,39
ALDOB,-0.0165945818016099,Other,3,55,1.7721899786638673,28
ALDOC,-0.2633744128235303,Other,3,43,4.418920897729105,24
ALG1,-1.0214375680989758,Other,3,91,4.980133285531571,31
ALG10,-0.1921275243529075,Other,3,92,10.022675363674422,20
ALG10B,-0.2155303574811589,Other,3,48,6.114327928610853,23
ALG11,-1.5690825956977204,Other,3,27,4.376643196389282,26
ALG12,-0.2070539562983685,Other,3,97,7.783170098410623,20
ALG13,-1.1639411174822047,Other,3,48,49.538260282321694,42
ALG14,-0.931027173432104,Other,3,83,4.6533959589325615,20
ALG2,-1.544686099398617,Other,3,29,2.261979918447685,36
ALG3,-0.0453069193976201,Other,3,55,10.646718408816533,26
ALG5,-0.2286895845897287,Other,3,98,1.4696034678699104,32
ALG6,-0.2693578381374717,Other,3,57,7.058005157738327,29
ALG8,-0.3265592829508421,Other,3,40,6.876518856903105,33
ALG9,-0.1163312082814926,Other,3,65,5.260978489028058,26
ALK,-0.0958954065092673,Other,3,76,8.706522482435448,23
ALKAL1,-0.0334702042376556,Other,3,38,1.4969742814612417,41
ALKAL2,0.1353377787456483,Other,3,34,13.794883484744116,29
ALKBH1,-0.1136386476002779,Other,3,81,129.8699557625538,20
ALKBH2,0.0572201423824966,Other,3,82,16.036837644996794,24
ALKBH3,-0.0579971139589145,Other,3,75,9.726241161949105,27
ALKBH4,-0.1272870353752725,Other,3,12,10.008027085609324,31
ALKBH5,-0.1336936028027626,Other,3,67,2.916157127853202,24
ALKBH6,-0.0320994326381399,Other,3,99,19.26413919022059,30
ALKBH7,-0.1057417764453845,Other,3,90,7.7237587350640515,33
ALKBH8,0.0075753402662223,Other,3,51,4.490979587700843,32
ALLC,-0.0522114882644648,Other,3,60,14.3910522683862,24
ALMS1,-0.065869405082343,Other,3,81,3.8058980864686007,23
ALOX12,0.121859153146784,Other,3,58,42.06343195528971,44
ALOX12B,0.0100418549418315,Other,3,83,25.201191533143163,26
ALOX15,-0.0339075104658559,Other,3,37,1.9917215756690068,28
ALOX15B,0.0748514802949497,Other,3,48,33.03693127864627,38
ALOX5,-0.1153816966811373,Other,3,99,1.166747091469462,22
ALOX5AP,0.1277015828918277,Other,3,12,1.316029580974335,22
ALOXE3,-0.0947330356322438,Other,3,68,6.830243025788877,34
ALPG,-0.0214304740996543,Other,3,91,5.138754013536672,38
ALPI,0.046645460344232,Other,3,73,8.08554573744478,27
ALPK1,0.0566561285208256,Other,3,57,10.48441593189853,36
ALPK2,0.0988789998065273,Other,3,41,9.522849963828078,33
ALPK3,-0.0888644308034036,Other,3,31,49.34092027512469,29
ALPL,0.0189627066697716,Other,3,53,12.210726116492742,26
ALPP,0.1616995095235258,Other,3,52,22.049178253283166,26
ALS2,0.0554999929618802,Other,3,94,24.01615446569055,28
ALS2CL,-0.1045895894207953,Other,3,40,2.817596227049136,25
ALX1,0.0128061561484533,Other,3,63,5.088196802348021,30
ALX3,-0.2479682382844986,Other,3,59,15.51600451889396,32
ALX4,-0.0316421775916848,Other,3,90,5.250447186321972,33
ALYREF,-1.05014255574575,Other,3,49,5.838353674756644,24
AMACR,0.0505096308864159,Other,3,62,9.59569478622512,30
AMBN,-0.0795899711814285,Other,3,96,43.33549193937581,37
AMBP,0.0441339817715804,Other,3,82,1.502426520587955,27
AMBRA1,-0.0899410380375255,Other,3,76,1.2213048387870593,29
AMD1,-0.5081806492941469,Other,3,26,12.361240351617097,33
AMDHD1,-0.0366007206180593,Other,3,26,5.092605394547562,33
AMDHD2,-0.0502426922912806,Other,3,27,16.09802460921049,18
AMELX,0.0676906269860043,Other,3,40,19.615439706882853,28
AMELY,0.3215087782509601,Other,3,72,9.954346663987923,26
AMER1,0.0820680983632444,Other,3,49,7.875899108998832,30
AMER2,-0.1550965284144428,Other,3,95,8.139294907541661,32
AMER3,-0.0647603206364306,Other,3,65,8.00561609996308,17
AMFR,-0.1762612285557046,Other,3,13,12.301516824393406,32
AMH,0.0209827919384855,Other,3,41,3.223512589015852,32
AMHR2,-0.0288423717088263,Other,3,64,24.735720492628506,27
AMIGO1,-0.0826815965302818,Other,3,23,4.295890603676769,19
AMIGO2,0.1081882309399998,Other,3,47,5.537294397184393,31
AMIGO3,-0.0084207939179151,Other,3,22,27.18973593630548,25
AMMECR1,0.0848853405414689,Other,3,67,154.7652505278609,29
AMMECR1L,-0.050166578512999,Other,3,46,7.920011976192095,29
AMN,-0.0631345510242547,Other,3,21,356.25422763815203,21
AMN1,0.1337269722667671,Other,3,53,6.1540987922003945,26
AMOT,0.0610380189214638,Other,3,65,17.715999514044572,30
AMOTL1,0.0033868923157972,Other,3,98,13.266610373263688,30
AMOTL2,0.092245949259149,Other,3,14,3.892326562687895,23
AMPD1,-0.1047396216541553,Other,3,94,41.45130616151849,40
AMPD2,-0.0284623674624647,Other,3,54,10.372759028397052,39
AMPD3,0.0224300339902706,Other,3,93,32.053493589645306,31
AMPH,0.0054108581313149,Other,3,89,12.93611895557865,35
AMT,0.0523407854306109,Other,3,74,12.633229149054982,30
AMTN,0.0462071738001832,Other,3,28,10.224830843522383,34
AMY2A,-0.3975661040165199,Other,3,95,3.807277580997033,28
AMZ1,-0.0112835350153426,Other,3,85,41.907357970130775,27
AMZ2,0.0123613964961733,Other,3,69,2.5307673278441567,39
ANAPC1,-1.517795491777995,Other,3,15,1.5887201980048118,29
ANAPC10,-1.1045684356623886,Other,3,64,15.879085706602426,31
ANAPC11,-1.965837053904904,Other,3,93,17.125015206960963,36
ANAPC13,-0.4958732589101587,Other,3,89,3.580029051089697,29
ANAPC15,-0.6374524389732696,Other,3,35,7.690094684646443,32
ANAPC16,-0.0073365482264906,Other,3,18,2.2896870212293203,18
ANAPC2,-1.5058641205706147,Other,3,17,5.8891989155774604,42
ANAPC4,-1.1684577124865576,Other,3,17,19.987975569229924,28
ANAPC5,-1.1270024737467863,Other,3,64,6.958422149154204,30
ANAPC7,-0.1749446924094584,Other,3,65,50.86183806259592,31
ANG,-0.1448004569425994,Other,3,39,21.106633650126565,32
ANGEL1,0.0114902232919619,Other,3,36,1.881775731163434,29
ANGEL2,-0.0779177569245097,Other,3,82,25.09264518136335,34
ANGPT1,-0.0113527502268446,Other,3,44,20.009624181350716,34
ANGPT2,0.0433258654291832,Other,3,20,3.988497346735983,30
ANGPT4,0.2473982437369618,Other,3,27,3.72670316875256,30
ANGPTL1,0.0401189257377829,Other,3,16,18.309918184183218,22
ANGPTL2,0.029878885651992,Other,3,56,39.31618881098193,35
ANGPTL3,0.0351712329231105,Other,3,80,46.3805193232017,26
ANGPTL4,-0.0048720014553941,Other,3,23,5.495131276631715,32
ANGPTL5,0.0192464796197332,Other,3,42,19.47672542019403,32
ANGPTL6,-0.1200833320977548,Other,3,83,35.80875722120902,31
ANGPTL7,-0.0111521334232398,Other,3,69,3.119375388429392,22
ANGPTL8,-0.0290774794884706,Other,3,68,0.9296148530545646,25
ANHX,-0.0501633605346276,Other,3,41,4.811527914389403,31
ANK1,0.0782328789066126,Other,3,50,0.3124616651586694,27
ANK2,0.0428668810854817,Other,3,92,8.083615011352034,22
ANK3,-0.0392031892836757,Other,3,55,55.89663187855501,27
ANKAR,0.0834212991567436,Other,3,11,4.932953746602792,34
ANKDD1A,-0.0275827888726856,Other,3,83,3.372981935450274,24
ANKDD1B,0.1268530261351776,Other,3,72,23.84088636358293,30
ANKEF1,0.1074456267430861,Other,3,96,5.698493755285622,33
ANKFN1,0.0215927761484079,Other,3,92,1.2600693225923325,28
ANKFY1,-0.0946895475612844,Other,3,49,5.136123753292166,36
ANKH,-0.0373969278019009,Other,3,33,11.475873986981684,30
ANKHD1,-0.1171791789204547,Other,3,17,7.577486126442297,38
ANKIB1,-0.038139080351493,Other,3,13,88.36713268678652,32
ANKK1,0.0308674292216522,Other,3,45,37.972460142868975,36
ANKLE1,-0.1211985214891948,Other,3,38,13.40423948950605,22
ANKLE2,-2.64529578916576,Other,3,62,6.080870856227016,27
ANKMY1,0.039734310233831,Other,3,91,8.06839246951277,40
ANKMY2,-0.104269628925755,Other,3,97,2.6945770721217794,20
ANKRA2,-0.0688280970247033,Other,3,24,27.360663311293145,46
ANKRD1,0.0062155240354841,Other,3,54,10.861175886495117,34
ANKRD10,0.0026658140471024,Other,3,26,9.70137939288052,26
ANKRD11,-0.2874847134516959,Other,3,79,71.74943809241404,39
ANKRD12,0.0613619680621249,Other,3,22,4.913405177278137,30
ANKRD13A,-0.0322228776579663,Other,3,99,2.9339909078027486,33
ANKRD13B,0.0011299034527397,Other,3,89,1.3519137149717972,36
ANKRD13C,0.0031421531188372,Other,3,45,11.292508656597668,31
ANKRD13D,0.0023294600542802,Other,3,26,9.164043078790128,30
ANKRD16,0.0470488075044169,Other,3,70,13.66039243544046,24
ANKRD17,-0.2001645218948409,Other,3,74,5.985688788826076,33
ANKRD18A,0.0159786139745525,Other,3,33,6.777284241208956,33
ANKRD18B,-0.3155387457002001,Other,3,89,11.133978742863402,40
ANKRD2,0.0388188468957735,Other,3,19,10.24758430087746,32
ANKRD22,-0.119937157990466,Other,3,72,4.289631609768577,32
ANKRD23,-0.1227320722493143,Other,3,49,5.538851429937357,26
ANKRD24,-0.1091566662162628,Other,3,32,7.310799526405841,31
ANKRD26,0.1678349122523307,Other,3,32,26.718476865428965,36
ANKRD27,-0.0318402578556206,Other,3,42,111.82311173403716,25
ANKRD28,0.0249559097243469,Other,3,46,15.601509891533505,27
ANKRD29,0.1182374024925104,Other,3,47,7.636448796180897,32
ANKRD30A,0.0356994198295004,Other,3,62,22.01820523753692,34
ANKRD30B,0.0255485216411602,Other,3,58,9.639038981359572,24
ANKRD30BL,0.3297008037993272,Other,3,71,19.51822552456089,34
ANKRD31,-0.2131662386707069,Other,3,24,18.640630088540163,30
ANKRD33,-0.0467040979349161,Other,3,58,6.204566552908171,35
ANKRD33B,-0.0724700608562478,Other,3,51,6.421084404589683,35
ANKRD34A,-0.08385377785859,Other,3,39,6.841148077091681,30
ANKRD34B,-0.1185736455655659,Other,3,33,8.999474643572118,30
ANKRD34C,-0.0228264729200036,Other,3,40,75.32246486097789,35
ANKRD35,-0.1542488101767855,Other,3,37,15.027501435438102,33
ANKRD36,-0.0426330933719575,Other,3,54,2.832714530027059,30
ANKRD36B,0.2124176150423223,Other,3,26,40.29198804965132,32
ANKRD36C,-0.1018755751514985,Other,3,16,33.62414161428432,37
ANKRD37,0.0604501491557256,Other,3,56,3.588544562784588,31
ANKRD39,-0.1719508458823415,Other,3,19,8.821792172750625,27
ANKRD40,-0.150995274463969,Other,3,41,5.192749008372847,27
ANKRD40CL,0.0297299548430868,Other,3,33,6.330944008632165,21
ANKRD42,0.0720784939188968,Other,3,98,10.046886353550514,27
ANKRD44,0.0350481870861098,Other,3,62,4.358878774914926,20
ANKRD45,0.1014592549692648,Other,3,71,1.0349450459298128,27
ANKRD46,0.0929308377431965,Other,3,10,1.5916750349800577,27
ANKRD49,-0.4235528373237754,Other,3,13,9.904883428185231,39
ANKRD50,0.0625357409086145,Other,3,75,2.18470000599749,39
ANKRD52,-0.2186958765444964,Other,3,50,4.131929068888795,43
ANKRD53,-0.0699458267871138,Other,3,42,16.474735884860852,28
ANKRD54,-0.1684352473754121,Other,3,27,4.934209235762147,26
ANKRD55,0.0155207753230647,Other,3,11,5.457407341698921,35
ANKRD6,-0.0009550291278324,Other,3,55,12.64300107712521,40
ANKRD60,-0.0531515824443926,Other,3,50,19.79799573984621,29
ANKRD61,0.0981663816867217,Other,3,70,109.88358180345392,33
ANKRD62,0.0778348343583039,Other,3,14,10.200904526480944,32
ANKRD63,-0.0158263926903956,Other,3,36,13.394670971586931,33
ANKRD65,-0.1450647071429544,Other,3,59,3.6211374341037055,29
ANKRD66,0.0634286164235063,Other,3,78,11.147334623143296,35
ANKRD7,0.0498459215151336,Other,3,93,9.686648976340631,29
ANKRD9,-0.0252401792566991,Other,3,98,18.7104124271742,36
ANKS1A,0.0448500060306239,Other,3,66,6.755683737652032,28
ANKS1B,0.0944870038944377,Other,3,34,16.056690192477358,27
ANKS3,-0.0599761414212191,Other,3,83,42.00650980004382,25
ANKS4B,0.0666525434121946,Other,3,46,3.163183387141148,28
ANKS6,-0.2151439309501694,Other,3,39,10.625291814601503,32
ANKUB1,0.131588540839707,Other,3,14,45.29786147884851,19
ANKZF1,-0.0646259722807669,Other,3,19,13.711998368610471,26
ANLN,-0.5247579062309794,Other,3,73,1.963851251450296,41
ANO1,-0.1032563394106116,Other,3,18,2.276475129474578,35
ANO10,0.0718558961414778,Other,3,82,13.686223094180583,36
ANO2,-0.0871644050006329,Other,3,80,57.8327577795075,30
ANO3,0.0280041806894658,Other,3,86,43.72248580242234,21
ANO4,-0.0544365824259082,Other,3,59,16.59631373832728,27
ANO5,-0.0753308524902862,Other,3,12,13.231870930971883,22
ANO6,-0.0216111880881482,Other,3,81,14.761402458814173,21
ANO7,0.0666599912224615,Other,3,65,59.39981338332709,36
ANO8,-0.0619795801904664,Other,3,77,4.9640674636371385,27
ANO9,0.1038439881063888,Other,3,33,0.7916090977830016,17
ANOS1,0.1305533639326096,Other,3,89,3.6289909014974007,22
ANP32A,-0.1068213614925067,Other,3,38,4.440941430793005,33
ANP32B,-0.0531472492584581,Other,3,37,1.2770388213255386,36
ANP32D,-0.0714033580058003,Other,3,58,20.35995394841571,34
ANP32E,-0.2815310874814823,Other,3,66,3.5278402049388453,24
ANPEP,-0.011702781892549,Other,3,89,24.781633182232124,23
ANTKMT,-0.0882423467996169,Other,3,20,14.995689163223258,32
ANTXR1,0.0223938996374757,Other,3,71,30.648100687639936,37
ANTXR2,0.0922723474659744,Other,3,24,5.603675060116866,30
ANTXRL,-0.2565024888225228,Other,3,64,5.585364039580633,30
ANXA1,0.1001753487036489,Other,3,49,15.305804310304328,28
ANXA10,0.0752380418381148,Other,3,95,24.4548653292346,29
ANXA11,-0.0106149221024374,Other,3,89,7.793359299582537,26
ANXA13,-0.0819844121162041,Other,3,41,77.18583485294454,26
ANXA2,0.0095386928894258,Other,3,38,56.27452091823659,25
ANXA2R,-0.0912924245923303,Other,3,84,20.21232162399296,29
ANXA3,0.0732265253670786,Other,3,58,7.48159232359765,28
ANXA4,0.0751979410553845,Other,3,94,1.2822130878688334,37
ANXA5,0.0878510098289009,Other,3,71,11.42259484787308,37
ANXA6,0.0471626854353371,Other,3,25,21.94706436100493,24
ANXA7,-0.0909436660338908,Other,3,35,14.771364219793846,28
